ndc11,state,year,quarter,drug_name,units_reimbursed,num_prescriptions,total_amount_reimbursed,medicaid_amount_reimbursed,non_medicaid_amount_reimbursed,utilization_type,labeler_code,product_code,package_size,suppression_used,quarter_begin_date
00206886001,XX,2024,1,ZOSYN 2.25,,,,,,MCOU,00206,8860,01,true,2024-01-01
00206886002,XX,2024,1,ZOSYN 2.25,,,,,,FFSU,00206,8860,02,true,2024-01-01
00206886002,XX,2024,1,ZOSYN 2.25,29.5,12.0,77.13,77.13,0.0,MCOU,00206,8860,02,false,2024-01-01
00206886101,XX,2024,1,ZOSYN 3.37,248.404,56.0,1412.16,1330.32,81.84,FFSU,00206,8861,01,false,2024-01-01
00206886101,XX,2024,1,ZOSYN 3.37,274.333,79.0,7937.6,431.84,7505.76,MCOU,00206,8861,01,false,2024-01-01
00206886102,XX,2024,1,ZOSYN 3.37,167.333,110.0,4051.5,3757.15,294.35,FFSU,00206,8861,02,false,2024-01-01
00206886102,XX,2024,1,ZOSYN 3.37,677.81,292.0,147121.36,143720.72,3400.64,MCOU,00206,8861,02,false,2024-01-01
00206886201,XX,2024,1,ZOSYN 4.5G,30.049,19.0,875.25,436.85,438.4,FFSU,00206,8862,01,false,2024-01-01
00206886201,XX,2024,1,ZOSYN 4.5G,,,,,,MCOU,00206,8862,01,true,2024-01-01
00206886202,XX,2024,1,ZOSYN 4.5G,43.51,32.0,641.72,641.72,0.0,FFSU,00206,8862,02,false,2024-01-01
00206886202,XX,2024,1,ZOSYN 4.5G,197.62,139.0,17454.06,10186.36,7267.7,MCOU,00206,8862,02,false,2024-01-01
00338963201,XX,2024,1,ZOSYN INJ ,,,,,,FFSU,00338,9632,01,true,2024-01-01
00338963201,XX,2024,1,ZOSYN INJ ,1097.0,15.0,3477.6,3475.46,2.14,MCOU,00338,9632,01,false,2024-01-01
00338963224,XX,2024,1,ZOSYN INJ ,,,,,,FFSU,00338,9632,24,true,2024-01-01
00338963224,XX,2024,1,ZOSYN INJ ,1367.0,13.0,27467.33,27467.33,0.0,MCOU,00338,9632,24,false,2024-01-01
00338963601,XX,2024,1,ZOSYN INJ ,5794.003,83.0,7259.96,7182.67,77.29,FFSU,00338,9636,01,false,2024-01-01
00338963601,XX,2024,1,ZOSYN INJ ,90084.709,1229.0,79270.62,77881.38,1389.24,MCOU,00338,9636,01,false,2024-01-01
00338963624,XX,2024,1,ZOSYN INJ ,33295.335,115.0,14221.71,13690.47,531.24,FFSU,00338,9636,24,false,2024-01-01
00338963624,XX,2024,1,ZOSYN INJ ,55241.941,522.0,322946.87,311581.16,11365.71,MCOU,00338,9636,24,false,2024-01-01
00338963801,XX,2024,1,ZOSYN INJ ,835.0,26.0,575.06,572.9,2.16,FFSU,00338,9638,01,false,2024-01-01
00338963801,XX,2024,1,ZOSYN INJ ,71546.0,561.0,146699.56,118177.28,28522.28,MCOU,00338,9638,01,false,2024-01-01
00338963812,XX,2024,1,ZOSYN INJ ,48801.0,52.0,12701.83,12691.64,10.19,FFSU,00338,9638,12,false,2024-01-01
00338963812,XX,2024,1,ZOSYN INJ ,58596.0,272.0,25920.23,19369.21,6551.02,MCOU,00338,9638,12,false,2024-01-01
00206885216,NC,2024,4,ZOSYN     ,,,,,,FFSU,00206,8852,16,true,2024-10-01
00206885416,NC,2024,4,ZOSYN     ,,,,,,FFSU,00206,8854,16,true,2024-10-01
00206886102,NC,2024,4,ZOSYN     ,,,,,,FFSU,00206,8861,02,true,2024-10-01
00206886202,NC,2024,4,ZOSYN     ,,,,,,MCOU,00206,8862,02,true,2024-10-01
00206886202,NC,2024,4,ZOSYN     ,,,,,,FFSU,00206,8862,02,true,2024-10-01
00338963624,NC,2024,4,ZOSYN     ,2700.0,27.0,738.19,174.33,563.86,FFSU,00338,9636,24,false,2024-10-01
00338963624,NC,2024,4,ZOSYN     ,6400.0,30.0,3324.12,3324.12,0.0,MCOU,00338,9636,24,false,2024-10-01
00338963812,NC,2024,4,ZOSYN     ,,,,,,MCOU,00338,9638,12,true,2024-10-01
00206885216,NC,2024,3,ZOSYN     ,,,,,,FFSU,00206,8852,16,true,2024-07-01
00206885416,NC,2024,3,ZOSYN     ,,,,,,FFSU,00206,8854,16,true,2024-07-01
00206886102,NC,2024,3,ZOSYN     ,,,,,,MCOU,00206,8861,02,true,2024-07-01
00206886102,NC,2024,3,ZOSYN     ,,,,,,FFSU,00206,8861,02,true,2024-07-01
00206886202,NC,2024,3,ZOSYN     ,,,,,,FFSU,00206,8862,02,true,2024-07-01
00206886202,NC,2024,3,ZOSYN     ,,,,,,MCOU,00206,8862,02,true,2024-07-01
00338963624,NC,2024,3,ZOSYN     ,3500.0,28.0,4441.52,2159.42,2282.1,MCOU,00338,9636,24,false,2024-07-01
00338963624,NC,2024,3,ZOSYN     ,2200.0,23.0,942.63,455.06,487.57,FFSU,00338,9636,24,false,2024-07-01
00206886102,NC,2024,2,ZOSYN     ,,,,,,FFSU,00206,8861,02,true,2024-04-01
00206886202,NC,2024,2,ZOSYN     ,,,,,,FFSU,00206,8862,02,true,2024-04-01
00206886202,NC,2024,2,ZOSYN     ,,,,,,MCOU,00206,8862,02,true,2024-04-01
00338963624,NC,2024,2,ZOSYN     ,1450.0,16.0,649.65,318.66,330.99,FFSU,00338,9636,24,false,2024-04-01
00338963624,NC,2024,2,ZOSYN     ,950.0,12.0,817.87,817.87,0.0,MCOU,00338,9636,24,false,2024-04-01
00338963812,NC,2024,2,ZOSYN     ,,,,,,MCOU,00338,9638,12,true,2024-04-01
00338963812,NC,2024,2,ZOSYN     ,,,,,,FFSU,00338,9638,12,true,2024-04-01
00206885216,NC,2024,1,ZOSYN     ,,,,,,FFSU,00206,8852,16,true,2024-01-01
00206885416,NC,2024,1,ZOSYN     ,,,,,,FFSU,00206,8854,16,true,2024-01-01
00206886102,NC,2024,1,ZOSYN     ,,,,,,MCOU,00206,8861,02,true,2024-01-01
00206886202,NC,2024,1,ZOSYN     ,,,,,,MCOU,00206,8862,02,true,2024-01-01
00338963624,NC,2024,1,ZOSYN     ,1350.0,15.0,1159.86,1159.86,0.0,MCOU,00338,9636,24,false,2024-01-01
00338963624,NC,2024,1,ZOSYN     ,4000.0,35.0,2143.72,1618.48,525.24,FFSU,00338,9636,24,false,2024-01-01
00338963812,NC,2024,1,ZOSYN     ,,,,,,FFSU,00338,9638,12,true,2024-01-01
00338963812,NC,2024,1,ZOSYN     ,,,,,,MCOU,00338,9638,12,true,2024-01-01
00338963801,ND,2024,4,ZOSYN 4.5 ,,,,,,FFSU,00338,9638,01,true,2024-10-01
00338963801,ND,2024,4,ZOSYN 4.5 ,,,,,,MCOU,00338,9638,01,true,2024-10-01
00338963601,ND,2024,3,ZOSYN 3.37,,,,,,MCOU,00338,9636,01,true,2024-07-01
00338963801,ND,2024,3,ZOSYN 4.5 ,,,,,,MCOU,00338,9638,01,true,2024-07-01
00338963801,ND,2024,3,ZOSYN 4.5 ,,,,,,FFSU,00338,9638,01,true,2024-07-01
00206886101,ND,2024,2,ZOSYN 3.37,,,,,,FFSU,00206,8861,01,true,2024-04-01
00206886101,ND,2024,2,ZOSYN 3.37,,,,,,MCOU,00206,8861,01,true,2024-04-01
00206886102,ND,2024,2,ZOSYN 3.37,,,,,,FFSU,00206,8861,02,true,2024-04-01
00338963601,ND,2024,2,ZOSYN 3.37,,,,,,FFSU,00338,9636,01,true,2024-04-01
00338963601,ND,2024,2,ZOSYN 3.37,,,,,,MCOU,00338,9636,01,true,2024-04-01
00338963801,ND,2024,2,ZOSYN 4.5 ,,,,,,MCOU,00338,9638,01,true,2024-04-01
00338963601,ND,2024,1,ZOSYN 3.37,,,,,,FFSU,00338,9636,01,true,2024-01-01
00338963601,ND,2024,1,ZOSYN 3.37,,,,,,MCOU,00338,9636,01,true,2024-01-01
00338963801,ND,2024,1,ZOSYN 4.5 ,,,,,,MCOU,00338,9638,01,true,2024-01-01
00206886202,NE,2024,4,ZOSYN 4.5G,,,,,,MCOU,00206,8862,02,true,2024-10-01
00338963601,NE,2024,4,ZOSYN INJ ,,,,,,MCOU,00338,9636,01,true,2024-10-01
00338963801,NE,2024,4,ZOSYN INJ ,,,,,,MCOU,00338,9638,01,true,2024-10-01
00206886101,NE,2024,3,ZOSYN 3.37,,,,,,MCOU,00206,8861,01,true,2024-07-01
00206886202,NE,2024,3,ZOSYN 4.5G,,,,,,MCOU,00206,8862,02,true,2024-07-01
00338963601,NE,2024,3,ZOSYN INJ ,,,,,,MCOU,00338,9636,01,true,2024-07-01
00338963801,NE,2024,3,ZOSYN INJ ,,,,,,MCOU,00338,9638,01,true,2024-07-01
00206886101,NE,2024,2,ZOSYN 3.37,,,,,,MCOU,00206,8861,01,true,2024-04-01
00206886202,NE,2024,2,ZOSYN 4.5G,,,,,,MCOU,00206,8862,02,true,2024-04-01
00338963601,NE,2024,2,ZOSYN INJ ,2300.0,15.0,0.0,0.0,0.0,MCOU,00338,9636,01,false,2024-04-01
00338963801,NE,2024,2,ZOSYN INJ ,,,,,,MCOU,00338,9638,01,true,2024-04-01
00206886002,NE,2024,1,ZOSYN 2.25,,,,,,MCOU,00206,8860,02,true,2024-01-01
00206886101,NE,2024,1,ZOSYN 3.37,,,,,,MCOU,00206,8861,01,true,2024-01-01
00206886202,NE,2024,1,ZOSYN 4.5G,,,,,,MCOU,00206,8862,02,true,2024-01-01
00338963201,NE,2024,1,ZOSYN INJ ,,,,,,MCOU,00338,9632,01,true,2024-01-01
00338963601,NE,2024,1,ZOSYN INJ ,,,,,,MCOU,00338,9636,01,true,2024-01-01
00338963801,NE,2024,1,ZOSYN INJ ,,,,,,MCOU,00338,9638,01,true,2024-01-01
00206886002,NH,2024,4,ZOSYN     ,,,,,,MCOU,00206,8860,02,true,2024-10-01
00206886101,NH,2024,4,ZOSYN     ,,,,,,MCOU,00206,8861,01,true,2024-10-01
00338963201,NH,2024,4,ZOSYN     ,,,,,,FFSU,00338,9632,01,true,2024-10-01
00338963201,NH,2024,4,ZOSYN     ,,,,,,MCOU,00338,9632,01,true,2024-10-01
00338963224,NH,2024,4,ZOSYN     ,,,,,,MCOU,00338,9632,24,true,2024-10-01
00338963601,NH,2024,4,ZOSYN     ,,,,,,FFSU,00338,9636,01,true,2024-10-01
00338963601,NH,2024,4,ZOSYN     ,1300.0,16.0,219.85,219.85,0.0,MCOU,00338,9636,01,false,2024-10-01
00338963624,NH,2024,4,ZOSYN     ,1250.0,14.0,101.46,101.46,0.0,MCOU,00338,9636,24,false,2024-10-01
00338963624,NH,2024,4,ZOSYN     ,,,,,,FFSU,00338,9636,24,true,2024-10-01
00338963801,NH,2024,4,ZOSYN     ,,,,,,MCOU,00338,9638,01,true,2024-10-01
00338963801,NH,2024,4,ZOSYN     ,,,,,,FFSU,00338,9638,01,true,2024-10-01
00338963812,NH,2024,4,ZOSYN     ,1500.0,15.0,148.25,148.25,0.0,MCOU,00338,9638,12,false,2024-10-01
00338963812,NH,2024,4,ZOSYN     ,,,,,,FFSU,00338,9638,12,true,2024-10-01
00206886101,NH,2024,3,ZOSYN     ,,,,,,MCOU,00206,8861,01,true,2024-07-01
00206886101,NH,2024,3,ZOSYN     ,,,,,,FFSU,00206,8861,01,true,2024-07-01
00206886102,NH,2024,3,ZOSYN     ,,,,,,MCOU,00206,8861,02,true,2024-07-01
00206886102,NH,2024,3,ZOSYN     ,,,,,,FFSU,00206,8861,02,true,2024-07-01
00206886201,NH,2024,3,ZOSYN     ,,,,,,MCOU,00206,8862,01,true,2024-07-01
00206886202,NH,2024,3,ZOSYN     ,,,,,,MCOU,00206,8862,02,true,2024-07-01
00338963201,NH,2024,3,ZOSYN     ,,,,,,MCOU,00338,9632,01,true,2024-07-01
00338963224,NH,2024,3,ZOSYN     ,,,,,,MCOU,00338,9632,24,true,2024-07-01
00338963601,NH,2024,3,ZOSYN     ,,,,,,FFSU,00338,9636,01,true,2024-07-01
00338963601,NH,2024,3,ZOSYN     ,2700.0,34.0,313.3,313.3,0.0,MCOU,00338,9636,01,false,2024-07-01
00338963624,NH,2024,3,ZOSYN     ,4950.0,48.0,353.94,353.94,0.0,MCOU,00338,9636,24,false,2024-07-01
00338963624,NH,2024,3,ZOSYN     ,,,,,,FFSU,00338,9636,24,true,2024-07-01
00338963801,NH,2024,3,ZOSYN     ,,,,,,FFSU,00338,9638,01,true,2024-07-01
00338963801,NH,2024,3,ZOSYN     ,1400.0,12.0,98.34,98.34,0.0,MCOU,00338,9638,01,false,2024-07-01
00338963812,NH,2024,3,ZOSYN     ,5200.0,38.0,225.55,218.2,7.35,MCOU,00338,9638,12,false,2024-07-01
00338963812,NH,2024,3,ZOSYN     ,,,,,,FFSU,00338,9638,12,true,2024-07-01
00206886101,NH,2024,2,ZOSYN     ,,,,,,MCOU,00206,8861,01,true,2024-04-01
00206886102,NH,2024,2,ZOSYN     ,,,,,,MCOU,00206,8861,02,true,2024-04-01
00206886201,NH,2024,2,ZOSYN     ,,,,,,MCOU,00206,8862,01,true,2024-04-01
00206886202,NH,2024,2,ZOSYN     ,,,,,,MCOU,00206,8862,02,true,2024-04-01
00338963201,NH,2024,2,ZOSYN     ,,,,,,MCOU,00338,9632,01,true,2024-04-01
00338963601,NH,2024,2,ZOSYN     ,2100.0,24.0,478.01,478.01,0.0,MCOU,00338,9636,01,false,2024-04-01
00338963624,NH,2024,2,ZOSYN     ,,,,,,FFSU,00338,9636,24,true,2024-04-01
00338963624,NH,2024,2,ZOSYN     ,2300.0,30.0,207.92,207.92,0.0,MCOU,00338,9636,24,false,2024-04-01
00338963801,NH,2024,2,ZOSYN     ,4300.0,23.0,358.76,358.76,0.0,MCOU,00338,9638,01,false,2024-04-01
00338963801,NH,2024,2,ZOSYN     ,,,,,,FFSU,00338,9638,01,true,2024-04-01
00338963812,NH,2024,2,ZOSYN     ,,,,,,FFSU,00338,9638,12,true,2024-04-01
00338963812,NH,2024,2,ZOSYN     ,4400.0,35.0,369.34,369.34,0.0,MCOU,00338,9638,12,false,2024-04-01
00206886101,NH,2024,1,ZOSYN     ,118.0,14.0,225.28,225.28,0.0,MCOU,00206,8861,01,false,2024-01-01
00206886102,NH,2024,1,ZOSYN     ,,,,,,MCOU,00206,8861,02,true,2024-01-01
00206886102,NH,2024,1,ZOSYN     ,,,,,,FFSU,00206,8861,02,true,2024-01-01
00206886201,NH,2024,1,ZOSYN     ,,,,,,MCOU,00206,8862,01,true,2024-01-01
00206886202,NH,2024,1,ZOSYN     ,,,,,,MCOU,00206,8862,02,true,2024-01-01
00338963601,NH,2024,1,ZOSYN     ,2600.0,29.0,174.08,174.08,0.0,MCOU,00338,9636,01,false,2024-01-01
00338963624,NH,2024,1,ZOSYN     ,6650.0,43.0,1592.5,1592.5,0.0,MCOU,00338,9636,24,false,2024-01-01
00338963624,NH,2024,1,ZOSYN     ,,,,,,FFSU,00338,9636,24,true,2024-01-01
00338963801,NH,2024,1,ZOSYN     ,5000.0,27.0,322.15,271.11,51.04,MCOU,00338,9638,01,false,2024-01-01
00338963812,NH,2024,1,ZOSYN     ,,,,,,FFSU,00338,9638,12,true,2024-01-01
00338963812,NH,2024,1,ZOSYN     ,3600.0,28.0,183.94,167.27,16.67,MCOU,00338,9638,12,false,2024-01-01
00206886101,NJ,2024,4,ZOSYN 3.37,,,,,,FFSU,00206,8861,01,true,2024-10-01
00206886102,NJ,2024,4,ZOSYN 3.37,,,,,,FFSU,00206,8861,02,true,2024-10-01
00206886202,NJ,2024,4,ZOSYN 4.5G,,,,,,FFSU,00206,8862,02,true,2024-10-01
00338963201,NJ,2024,4,ZOSYN INJ ,,,,,,MCOU,00338,9632,01,true,2024-10-01
00338963601,NJ,2024,4,ZOSYN INJ ,2476.0,29.0,1439.94,1278.54,161.4,MCOU,00338,9636,01,false,2024-10-01
00338963624,NJ,2024,4,ZOSYN INJ ,2100.0,26.0,568.38,568.38,0.0,MCOU,00338,9636,24,false,2024-10-01
00338963624,NJ,2024,4,ZOSYN INJ ,3300.0,42.0,892.05,892.05,0.0,FFSU,00338,9636,24,false,2024-10-01
00338963801,NJ,2024,4,ZOSYN INJ ,9000.0,55.0,951.88,694.46,257.42,MCOU,00338,9638,01,false,2024-10-01
00338963812,NJ,2024,4,ZOSYN INJ ,,,,,,FFSU,00338,9638,12,true,2024-10-01
00206886101,NJ,2024,3,ZOSYN 3.37,,,,,,FFSU,00206,8861,01,true,2024-07-01
00206886102,NJ,2024,3,ZOSYN 3.37,,,,,,FFSU,00206,8861,02,true,2024-07-01
00338963201,NJ,2024,3,ZOSYN INJ ,,,,,,MCOU,00338,9632,01,true,2024-07-01
00338963224,NJ,2024,3,ZOSYN INJ ,,,,,,FFSU,00338,9632,24,true,2024-07-01
00338963601,NJ,2024,3,ZOSYN INJ ,2750.0,39.0,943.65,850.73,92.92,MCOU,00338,9636,01,false,2024-07-01
00338963624,NJ,2024,3,ZOSYN INJ ,2307.125,31.0,473.64,473.64,0.0,MCOU,00338,9636,24,false,2024-07-01
00338963624,NJ,2024,3,ZOSYN INJ ,3252.0,41.0,970.78,970.78,0.0,FFSU,00338,9636,24,false,2024-07-01
00338963801,NJ,2024,3,ZOSYN INJ ,8800.0,55.0,880.75,757.16,123.59,MCOU,00338,9638,01,false,2024-07-01
00338963812,NJ,2024,3,ZOSYN INJ ,,,,,,FFSU,00338,9638,12,true,2024-07-01
00206886101,NJ,2024,2,ZOSYN 3.37,31.02,15.0,342.01,342.01,0.0,FFSU,00206,8861,01,false,2024-04-01
00206886101,NJ,2024,2,ZOSYN 3.37,,,,,,MCOU,00206,8861,01,true,2024-04-01
00206886102,NJ,2024,2,ZOSYN 3.37,,,,,,MCOU,00206,8861,02,true,2024-04-01
00206886102,NJ,2024,2,ZOSYN 3.37,30.0,21.0,241.53,241.53,0.0,FFSU,00206,8861,02,false,2024-04-01
00206886202,NJ,2024,2,ZOSYN 4.5G,15.0,12.0,64.63,43.01,21.62,MCOU,00206,8862,02,false,2024-04-01
00206886202,NJ,2024,2,ZOSYN 4.5G,,,,,,FFSU,00206,8862,02,true,2024-04-01
00338963201,NJ,2024,2,ZOSYN INJ ,,,,,,MCOU,00338,9632,01,true,2024-04-01
00338963224,NJ,2024,2,ZOSYN INJ ,,,,,,FFSU,00338,9632,24,true,2024-04-01
00338963601,NJ,2024,2,ZOSYN INJ ,4450.0,50.0,2300.12,2177.37,122.75,MCOU,00338,9636,01,false,2024-04-01
00338963624,NJ,2024,2,ZOSYN INJ ,1801.74,26.0,400.97,400.97,0.0,FFSU,00338,9636,24,false,2024-04-01
00338963624,NJ,2024,2,ZOSYN INJ ,2608.507,41.0,431.43,431.43,0.0,MCOU,00338,9636,24,false,2024-04-01
00338963801,NJ,2024,2,ZOSYN INJ ,5700.0,43.0,696.23,570.14,126.09,MCOU,00338,9638,01,false,2024-04-01
00338963812,NJ,2024,2,ZOSYN INJ ,,,,,,FFSU,00338,9638,12,true,2024-04-01
00338963812,NJ,2024,2,ZOSYN INJ ,,,,,,MCOU,00338,9638,12,true,2024-04-01
00206886002,NJ,2024,1,ZOSYN 2.25,,,,,,FFSU,00206,8860,02,true,2024-01-01
00206886101,NJ,2024,1,ZOSYN 3.37,22.4,11.0,103.72,103.72,0.0,FFSU,00206,8861,01,false,2024-01-01
00206886101,NJ,2024,1,ZOSYN 3.37,,,,,,MCOU,00206,8861,01,true,2024-01-01
00206886102,NJ,2024,1,ZOSYN 3.37,32.0,20.0,309.47,309.47,0.0,FFSU,00206,8861,02,false,2024-01-01
00206886102,NJ,2024,1,ZOSYN 3.37,,,,,,MCOU,00206,8861,02,true,2024-01-01
00206886202,NJ,2024,1,ZOSYN 4.5G,14.04,16.0,102.52,85.36,17.16,MCOU,00206,8862,02,false,2024-01-01
00206886202,NJ,2024,1,ZOSYN 4.5G,15.0,11.0,188.21,188.21,0.0,FFSU,00206,8862,02,false,2024-01-01
00338963601,NJ,2024,1,ZOSYN INJ ,4650.0,62.0,1813.85,1416.44,397.41,MCOU,00338,9636,01,false,2024-01-01
00338963624,NJ,2024,1,ZOSYN INJ ,1400.0,14.0,297.02,297.02,0.0,FFSU,00338,9636,24,false,2024-01-01
00338963624,NJ,2024,1,ZOSYN INJ ,2689.6,37.0,91.61,91.61,0.0,MCOU,00338,9636,24,false,2024-01-01
00338963801,NJ,2024,1,ZOSYN INJ ,11700.0,71.0,1376.72,1260.25,116.47,MCOU,00338,9638,01,false,2024-01-01
00338963812,NJ,2024,1,ZOSYN INJ ,,,,,,MCOU,00338,9638,12,true,2024-01-01
00338963812,NJ,2024,1,ZOSYN INJ ,,,,,,FFSU,00338,9638,12,true,2024-01-01
00338963601,NM,2024,4,ZOSYN 3.37,,,,,,MCOU,00338,9636,01,true,2024-10-01
00338963624,NM,2024,4,ZOSYN 3.37,,,,,,MCOU,00338,9636,24,true,2024-10-01
00206886102,NM,2024,3,ZOSYN 3.37,,,,,,MCOU,00206,8861,02,true,2024-07-01
00338963601,NM,2024,3,ZOSYN 3.37,,,,,,MCOU,00338,9636,01,true,2024-07-01
00338963624,NM,2024,3,ZOSYN 3.37,,,,,,MCOU,00338,9636,24,true,2024-07-01
00206886102,NM,2024,2,ZOSYN 3.37,,,,,,MCOU,00206,8861,02,true,2024-04-01
00338963624,NM,2024,2,ZOSYN 3.37,,,,,,MCOU,00338,9636,24,true,2024-04-01
00206886102,NM,2024,1,ZOSYN 3.37,33.991,26.0,180.26,180.26,0.0,MCOU,00206,8861,02,false,2024-01-01
00338963624,NM,2024,1,ZOSYN 3.37,,,,,,MCOU,00338,9636,24,true,2024-01-01
00206886102,NV,2024,4,ZOSYN     ,,,,,,MCOU,00206,8861,02,true,2024-10-01
00338963224,NV,2024,4,ZOSYN     ,,,,,,FFSU,00338,9632,24,true,2024-10-01
00338963624,NV,2024,4,ZOSYN     ,,,,,,FFSU,00338,9636,24,true,2024-10-01
00338963624,NV,2024,4,ZOSYN     ,,,,,,MCOU,00338,9636,24,true,2024-10-01
00338963812,NV,2024,4,ZOSYN     ,,,,,,FFSU,00338,9638,12,true,2024-10-01
00206886202,NV,2024,3,ZOSYN     ,,,,,,MCOU,00206,8862,02,true,2024-07-01
00206886202,NV,2024,3,ZOSYN     ,,,,,,FFSU,00206,8862,02,true,2024-07-01
00338963224,NV,2024,3,ZOSYN     ,,,,,,FFSU,00338,9632,24,true,2024-07-01
00338963624,NV,2024,3,ZOSYN     ,,,,,,FFSU,00338,9636,24,true,2024-07-01
00338963812,NV,2024,3,ZOSYN     ,,,,,,FFSU,00338,9638,12,true,2024-07-01
00206886202,NV,2024,2,ZOSYN     ,,,,,,FFSU,00206,8862,02,true,2024-04-01
00206886202,NV,2024,2,ZOSYN     ,,,,,,MCOU,00206,8862,02,true,2024-04-01
00338963624,NV,2024,2,ZOSYN     ,9350.0,16.0,3958.94,3958.94,0.0,FFSU,00338,9636,24,false,2024-04-01
00338963812,NV,2024,2,ZOSYN     ,,,,,,FFSU,00338,9638,12,true,2024-04-01
00206886102,NV,2024,1,ZOSYN     ,,,,,,MCOU,00206,8861,02,true,2024-01-01
00206886202,NV,2024,1,ZOSYN     ,,,,,,MCOU,00206,8862,02,true,2024-01-01
00206886202,NV,2024,1,ZOSYN     ,,,,,,FFSU,00206,8862,02,true,2024-01-01
00338963224,NV,2024,1,ZOSYN     ,,,,,,FFSU,00338,9632,24,true,2024-01-01
00338963624,NV,2024,1,ZOSYN     ,,,,,,FFSU,00338,9636,24,true,2024-01-01
00338963812,NV,2024,1,ZOSYN     ,,,,,,FFSU,00338,9638,12,true,2024-01-01
00206885216,NY,2024,4,ZOSYN     ,,,,,,MCOU,00206,8852,16,true,2024-10-01
00206886201,NY,2024,4,ZOSYN     ,,,,,,MCOU,00206,8862,01,true,2024-10-01
00206886202,NY,2024,4,ZOSYN     ,,,,,,MCOU,00206,8862,02,true,2024-10-01
00338963224,NY,2024,4,ZOSYN     ,,,,,,FFSU,00338,9632,24,true,2024-10-01
00338963601,NY,2024,4,ZOSYN     ,,,,,,MCOU,00338,9636,01,true,2024-10-01
00338963624,NY,2024,4,ZOSYN     ,,,,,,MCOU,00338,9636,24,true,2024-10-01
00338963624,NY,2024,4,ZOSYN     ,82150.0,102.0,33476.75,32806.17,670.58,FFSU,00338,9636,24,false,2024-10-01
00338963801,NY,2024,4,ZOSYN     ,11400.0,84.0,1196.92,75.48,1121.44,MCOU,00338,9638,01,false,2024-10-01
00338963812,NY,2024,4,ZOSYN     ,1600.0,13.0,13.16,13.16,0.0,MCOU,00338,9638,12,false,2024-10-01
00338963812,NY,2024,4,ZOSYN     ,35800.0,28.0,9155.12,9155.12,0.0,FFSU,00338,9638,12,false,2024-10-01
00206241302,NY,2024,3,ZOSYN     ,,,,,,MCOU,00206,2413,02,true,2024-07-01
00206885216,NY,2024,3,ZOSYN     ,,,,,,MCOU,00206,8852,16,true,2024-07-01
00206885416,NY,2024,3,ZOSYN     ,,,,,,MCOU,00206,8854,16,true,2024-07-01
00206885516,NY,2024,3,ZOSYN     ,,,,,,MCOU,00206,8855,16,true,2024-07-01
00206886001,NY,2024,3,ZOSYN     ,,,,,,MCOU,00206,8860,01,true,2024-07-01
00206886101,NY,2024,3,ZOSYN     ,,,,,,MCOU,00206,8861,01,true,2024-07-01
00206886102,NY,2024,3,ZOSYN     ,19.666,11.0,6.06,6.06,0.0,MCOU,00206,8861,02,false,2024-07-01
00206886201,NY,2024,3,ZOSYN     ,,,,,,MCOU,00206,8862,01,true,2024-07-01
00206886202,NY,2024,3,ZOSYN     ,36.0,25.0,2772.65,0.0,2772.65,MCOU,00206,8862,02,false,2024-07-01
00338963224,NY,2024,3,ZOSYN     ,,,,,,FFSU,00338,9632,24,true,2024-07-01
00338963224,NY,2024,3,ZOSYN     ,,,,,,MCOU,00338,9632,24,true,2024-07-01
00338963601,NY,2024,3,ZOSYN     ,3250.002,30.0,107.02,107.02,0.0,MCOU,00338,9636,01,false,2024-07-01
00338963624,NY,2024,3,ZOSYN     ,41250.0,49.0,16311.52,16311.52,0.0,FFSU,00338,9636,24,false,2024-07-01
00338963624,NY,2024,3,ZOSYN     ,3100.002,38.0,5148.86,40.82,5108.04,MCOU,00338,9636,24,false,2024-07-01
00338963801,NY,2024,3,ZOSYN     ,19900.0,143.0,44202.74,42.48,44160.26,MCOU,00338,9638,01,false,2024-07-01
00338963812,NY,2024,3,ZOSYN     ,,,,,,FFSU,00338,9638,12,true,2024-07-01
00338963812,NY,2024,3,ZOSYN     ,3100.0,26.0,10921.66,37.48,10884.18,MCOU,00338,9638,12,false,2024-07-01
00206241302,NY,2024,2,ZOSYN     ,,,,,,MCOU,00206,2413,02,true,2024-04-01
00206885216,NY,2024,2,ZOSYN     ,,,,,,MCOU,00206,8852,16,true,2024-04-01
00206885416,NY,2024,2,ZOSYN     ,,,,,,MCOU,00206,8854,16,true,2024-04-01
00206885516,NY,2024,2,ZOSYN     ,,,,,,MCOU,00206,8855,16,true,2024-04-01
00206886002,NY,2024,2,ZOSYN     ,,,,,,MCOU,00206,8860,02,true,2024-04-01
00206886101,NY,2024,2,ZOSYN     ,,,,,,MCOU,00206,8861,01,true,2024-04-01
00206886102,NY,2024,2,ZOSYN     ,44.333,31.0,0.0,0.0,0.0,MCOU,00206,8861,02,false,2024-04-01
00206886201,NY,2024,2,ZOSYN     ,,,,,,MCOU,00206,8862,01,true,2024-04-01
00206886202,NY,2024,2,ZOSYN     ,28.5,26.0,0.0,0.0,0.0,MCOU,00206,8862,02,false,2024-04-01
00338963601,NY,2024,2,ZOSYN     ,,,,,,MCOU,00338,9636,01,true,2024-04-01
00338963624,NY,2024,2,ZOSYN     ,2766.666,27.0,2448.01,0.0,2448.01,MCOU,00338,9636,24,false,2024-04-01
